,index,DATEPRD,NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
3187,3641,2013-01-19,15/9-F-12,24.0,0.0,0.0,33.62912020833333,99.13595583333333,33.62912020833333,89.93010166666667,4.799124791666666,561.72,91018.99,4565.91
3188,3642,2013-01-20,15/9-F-12,24.0,0.0,0.0,33.643507291666666,99.146248125,33.643507291666666,89.97645416666667,4.828136041666666,560.12,90769.39,4598.49
3189,3643,2013-01-21,15/9-F-12,24.0,0.0,0.0,33.9990525,99.16701166666667,33.9990525,88.14918708333333,4.978744375,559.35,90792.99,4596.07
3190,3644,2013-01-22,15/9-F-12,24.0,0.0,0.0,33.718070625,99.17129520833333,33.718070625,89.05274979166667,4.949044166666667,563.12,91406.51,4351.14
3191,3645,2013-01-23,15/9-F-12,24.0,0.0,0.0,33.55048625,99.213205,33.55048625,90.564525625,4.763515833333333,564.84,92368.67,4394.05
3192,3646,2013-01-24,15/9-F-12,24.0,0.0,0.0,33.48638458333333,99.26793395833333,33.48638458333333,90.95869,4.701830208333333,565.66,91576.84,4456.28
3193,3647,2013-01-25,15/9-F-12,24.0,0.0,0.0,33.89442854166667,99.28722479166667,33.89442854166667,89.17447520833333,5.127273958333333,565.62,91436.13,4393.84
3194,3648,2013-01-26,15/9-F-12,24.0,0.0,0.0,33.7124775,99.314818125,33.7124775,90.13393916666666,4.9252625,563.37,91192.39,5002.97
3195,3649,2013-01-27,15/9-F-12,24.0,0.0,0.0,33.83363395833333,99.34115729166666,33.83363395833333,89.27458583333333,5.028991666666666,562.36,90617.94,4382.03
3196,3650,2013-01-28,15/9-F-12,24.0,0.0,0.0,33.894936666666666,99.29999770833334,33.894936666666666,88.36923416666667,5.094218541666667,563.29,90717.0,4369.24
3197,3651,2013-01-29,15/9-F-12,24.0,0.0,0.0,33.702365625,99.30277291666667,33.702365625,90.05195979166666,4.895338125,562.1,91638.59,4358.17
3198,3652,2013-01-30,15/9-F-12,24.0,0.0,0.0,33.862143333333336,99.31615458333333,33.862143333333336,87.865205,5.041595,559.92,91417.2,4382.95
3199,3653,2013-01-31,15/9-F-12,24.0,0.0,0.0,33.42067854166667,99.29319625,33.42067854166667,91.16730208333334,4.614253333333333,561.57,89849.8,4372.1
3200,3654,2013-02-01,15/9-F-12,24.0,0.0,0.0,33.47750833333333,99.28751354166667,33.47750833333333,91.004200625,4.669665625,558.2,90665.59,4343.38
3201,3655,2013-02-02,15/9-F-12,24.0,0.0,0.0,33.48665166666667,99.29221791666667,33.48665166666667,90.79908979166666,4.692947916666666,551.43,89547.21,4388.24
3202,3656,2013-02-03,15/9-F-12,24.0,0.0,0.0,33.58157791666667,99.30205270833333,33.58157791666667,90.06994979166667,4.7760766666666665,552.28,88428.95,4368.86
3203,3657,2013-02-04,15/9-F-12,24.0,0.0,0.0,33.641580625,99.284261875,33.641580625,90.00397458333333,4.827259375,552.26,87706.06,4364.46
3204,3658,2013-02-05,15/9-F-12,24.0,0.0,0.0,33.60411979166667,99.31963895833333,33.60411979166667,90.20236770833333,4.779117708333334,549.5,87438.9,4348.95
3205,3659,2013-02-06,15/9-F-12,24.0,0.0,0.0,33.43880166666667,99.33512125,33.43880166666667,90.85340395833333,4.643945833333333,543.0,86981.02,4483.73
3206,3660,2013-02-07,15/9-F-12,24.0,0.0,0.0,33.46066416666667,99.34471583333334,33.46066416666667,90.869286875,4.663746041666666,563.9,85619.25,4542.52
3207,3661,2013-02-08,15/9-F-12,24.0,0.0,0.0,33.45415083333334,99.36659333333333,33.45415083333334,91.17316333333333,4.659292916666667,548.96,87784.34,4560.95
3208,3662,2013-02-09,15/9-F-12,24.0,0.0,0.0,33.74130872340425,97.29574916666667,33.74130872340425,90.73010638297872,4.958890212765957,546.69,88793.05,4571.3
3209,3663,2013-02-10,15/9-F-12,24.0,0.0,0.0,33.934223333333335,99.372186875,33.934223333333335,89.25612916666667,5.15095375,542.25,87891.85,4574.51
3210,3664,2013-02-11,15/9-F-12,24.0,0.0,0.0,33.89350520833333,99.36705979166666,33.89350520833333,89.29638875,5.115017708333333,541.39,84312.62,4563.02
3211,3665,2013-02-12,15/9-F-12,24.0,0.0,0.0,33.67589375,99.36461020833333,33.67589375,90.38334041666667,4.899589375,539.54,86108.9,4536.98
3212,3666,2013-02-13,15/9-F-12,24.0,0.0,0.0,33.86002531914894,99.34165666666667,33.86002531914894,89.63168638297873,5.1001429787234045,537.04,88234.23,4563.13
3213,3667,2013-02-14,15/9-F-12,24.0,0.0,0.0,34.0338314893617,97.03410354166667,34.0338314893617,88.66326787234043,5.261295744680851,531.32,87369.55,4547.2
3214,3668,2013-02-15,15/9-F-12,24.0,0.0,0.0,33.8258185106383,97.06007166666667,33.8258185106383,90.14012787234043,5.039433617021277,534.51,89221.6,4558.32
3215,3669,2013-02-16,15/9-F-12,24.0,0.0,0.0,33.87276979166667,99.144685,33.87276979166667,90.44280895833333,5.10609625,540.85,89589.43,4589.03
3216,3670,2013-02-17,15/9-F-12,24.0,0.0,0.0,33.92727234042553,97.09898645833333,33.92727234042553,89.80996404255319,5.158222553191489,537.73,89144.24,4461.45
3217,3671,2013-02-18,15/9-F-12,24.0,0.0,0.0,33.72549854166667,99.16462479166667,33.72549854166667,90.05321583333334,4.93472375,542.5,89202.26,4553.83
3218,3672,2013-02-19,15/9-F-12,24.0,0.0,0.0,33.698666458333335,99.14268666666666,33.698666458333335,90.628246875,4.816339791666667,536.32,88568.23,4540.84
3219,3673,2013-02-20,15/9-F-12,24.0,0.0,0.0,34.9923625,99.14537583333333,34.9923625,90.05826270833333,4.691573958333334,511.74,84776.05,4449.74
3220,3674,2013-02-21,15/9-F-12,24.0,0.0,0.0,33.903472083333334,99.16277666666667,33.903472083333334,90.70954645833334,4.897435833333334,537.55,88392.01,4585.64
3221,3675,2013-02-22,15/9-F-12,24.0,0.0,0.0,34.23651520833333,99.16920770833333,34.23651520833333,91.02547020833333,4.512365833333333,506.01,89653.36,4492.51
3222,3676,2013-02-23,15/9-F-12,24.0,0.0,0.0,33.78237083333333,100.0,33.78237083333333,90.85363729166667,4.833922916666666,531.09,88166.1,4607.83
3223,3677,2013-02-24,15/9-F-12,24.0,0.0,0.0,33.672445,99.16028270833333,33.672445,91.228578125,4.684792291666667,528.33,87839.21,4541.93
3224,3678,2013-02-25,15/9-F-12,24.0,0.0,0.0,33.527804375,99.164599375,33.527804375,91.25765854166667,4.752056458333334,532.29,87708.36,4543.87
3225,3679,2013-02-26,15/9-F-12,24.0,0.0,0.0,33.419989791666666,99.19657104166667,33.419989791666666,91.326523125,4.649594166666667,532.86,87557.73,4531.59
3226,3680,2013-02-27,15/9-F-12,24.0,0.0,0.0,33.399674375,99.2049925,33.399674375,91.35117,4.629402291666667,529.4,87275.37,4551.66
3227,3681,2013-02-28,15/9-F-12,24.0,0.0,0.0,33.438212916666664,99.19758208333333,33.438212916666664,91.23909083333334,4.669048958333334,528.44,87273.05,4559.97
3228,3682,2013-03-01,15/9-F-12,24.0,0.0,0.0,33.49318458333333,99.18367020833334,33.49318458333333,91.03759708333334,4.717015625,523.93,87511.75,4613.95
3229,3683,2013-03-02,15/9-F-12,24.0,0.0,0.0,33.503038958333335,99.19149895833333,33.503038958333335,90.95530979166666,4.725817083333333,526.2,87651.08,4563.4
3230,3684,2013-03-03,15/9-F-12,24.0,0.0,0.0,33.613518125,99.18564979166666,33.613518125,90.49956666666667,4.838436041666666,524.24,87358.58,4579.51
3231,3685,2013-03-04,15/9-F-12,24.0,0.0,0.0,33.852392916666666,99.173520625,33.852392916666666,89.89056895833333,5.068930833333333,525.94,87366.42,4575.34
3232,3686,2013-03-05,15/9-F-12,24.0,0.0,0.0,33.843772916666666,99.16009770833334,33.843772916666666,90.63584833333333,5.052070416666667,526.49,87760.84,4451.77
3233,3687,2013-03-06,15/9-F-12,24.0,0.0,0.0,33.98708833333333,99.15072375,33.98708833333333,89.505160625,5.1152225,517.94,87333.2,4382.42
3234,3688,2013-03-07,15/9-F-12,2.35833,0.0,0.0,32.72824219820805,11.114587916666666,32.72824219820805,88.3865147738442,5.55007062103268,67.35,12263.56,548.37
3235,3689,2013-03-10,15/9-F-12,8.5,0.0,0.0,30.759050597421115,27.57766875,30.759050597421115,85.52420627631165,1.8594436716459717,96.01,17147.38,1300.6
3236,3690,2013-03-11,15/9-F-12,15.19167,0.0,0.0,32.62290683386356,63.564230625,32.62290683386356,88.60144207176697,4.011738294130929,246.39,42838.88,3102.92
3237,3703,2013-03-25,15/9-F-12,12.86,0.0,0.0,32.35106,25.599133333333334,32.35106,86.29436,3.13966,136.81,22047.95,1261.88
3238,3704,2013-03-26,15/9-F-12,24.0,0.0,0.0,32.16030617021276,97.365085625,32.16030617021276,89.26596085106382,3.358746170212766,493.48,82047.51,4619.34
3239,3705,2013-03-27,15/9-F-12,24.0,0.0,0.0,32.55362916666667,99.44125125,32.55362916666667,90.31842958333333,3.6868435416666667,514.75,85830.12,4695.83
3240,3706,2013-03-28,15/9-F-12,13.85833,0.0,0.0,33.17807624610613,57.74551875,33.17807624610613,90.58402965949722,4.190267510104031,256.61,42825.28,2426.75
3241,3707,2013-03-29,15/9-F-12,16.0,0.0,0.0,32.74945410759018,58.26409625,32.74945410759018,89.63006510175535,3.8872937766062114,275.05,46085.46,2614.28
3242,3708,2013-03-30,15/9-F-12,24.0,0.0,0.0,32.96355744680851,97.087065,32.96355744680851,90.62125361702128,4.049530638297872,540.13,89395.25,4763.47
3243,3709,2013-03-31,15/9-F-12,23.0,0.0,0.0,33.21064545454546,97.00521760869566,33.21064545454546,90.86221204545454,4.271237045454545,534.49,88202.36,4620.93
3244,3710,2013-04-01,15/9-F-12,21.525,0.0,0.0,33.28030927869454,90.945349375,33.28030927869454,90.98611047327758,4.380093193853659,495.04,81881.71,4255.72
3245,3713,2013-04-05,15/9-F-12,7.33333,0.0,0.0,35.886231883209945,23.667745208333333,35.886231883209945,75.5687101633228,7.48345383243356,64.24,10992.63,712.64
3246,3715,2013-04-10,15/9-F-12,6.30833,0.0,0.0,37.23021945486365,19.022425625,37.23021945486365,68.62639361496625,7.362186376663871,123.56,23907.25,1255.95
3247,3716,2013-04-11,15/9-F-12,24.0,0.0,0.0,33.157992916666664,99.38330729166667,33.157992916666664,88.65041958333333,4.213527291666667,553.61,90902.31,4775.07
3248,3717,2013-04-12,15/9-F-12,24.0,0.0,0.0,25.842670833333333,99.39027979166667,25.842670833333333,89.89885208333334,5.350231458333333,571.67,94394.75,4886.11
3249,3718,2013-04-13,15/9-F-12,24.0,0.0,0.0,33.756445,99.40589729166666,33.756445,90.76429041666667,4.8161660416666665,591.0,97049.31,4937.12
3250,3719,2013-04-14,15/9-F-12,24.0,0.0,0.0,34.24667958333333,99.47713604166667,34.24667958333333,89.15164520833333,5.292453125,605.94,99526.18,4966.74
3251,3720,2013-04-15,15/9-F-12,23.99907,0.0,0.0,34.3392017117205,99.53649041666667,34.3392017117205,89.01725028659861,5.354086038063142,608.46,99834.49,4971.94
3252,3721,2013-04-16,15/9-F-12,22.3,0.0,0.0,34.56224469006053,84.44676520833333,34.56224469006053,88.7042365928367,5.790955202610424,490.43,104762.44,4139.42
3253,3722,2013-04-17,15/9-F-12,24.0,0.0,0.0,34.44071458333333,99.64141208333334,34.44071458333333,89.25034,5.599573958333333,618.44,101413.38,4890.37
3254,3723,2013-04-18,15/9-F-12,24.0,0.0,0.0,34.31336395833333,99.71871229166666,34.31336395833333,89.39745604166667,5.456179166666667,616.69,100594.43,4861.42
3255,3724,2013-04-19,15/9-F-12,24.0,0.0,0.0,34.011404166666665,99.747418125,34.011404166666665,90.98188708333333,5.1778691666666665,610.48,100122.29,4885.63
3256,3725,2013-04-20,15/9-F-12,24.0,0.0,0.0,34.30889895833333,99.75088208333334,34.30889895833333,90.09526166666667,5.492457291666667,612.61,99833.89,4907.1
3257,3726,2013-04-21,15/9-F-12,24.0,0.0,0.0,34.46817958333333,99.74908770833333,34.46817958333333,89.66399416666667,5.650422291666667,607.86,99383.38,4923.86
3258,3727,2013-04-22,15/9-F-12,24.0,0.0,0.0,34.42976291666667,99.798715,34.42976291666667,89.249691875,5.551269791666667,601.26,98220.22,4920.56
3259,3728,2013-04-23,15/9-F-12,24.0,0.0,0.0,34.245026458333335,99.846174375,34.245026458333335,90.27518375,5.333219791666667,594.46,96837.04,4924.19
3260,3729,2013-04-24,15/9-F-12,24.0,0.0,0.0,34.18459854166667,99.84434770833333,34.18459854166667,90.88385520833333,5.330856875,583.12,95824.79,4927.04
3261,3730,2013-04-25,15/9-F-12,24.0,0.0,0.0,34.27986645833333,99.82645770833334,34.27986645833333,90.575606875,5.437697916666667,574.94,94443.64,4866.38
3262,3731,2013-04-26,15/9-F-12,24.0,0.0,0.0,33.913792916666665,99.587375,33.913792916666665,91.49883333333334,5.062422291666667,568.09,92537.71,4815.23
3263,3732,2013-04-27,15/9-F-12,24.0,0.0,0.0,33.859100625,99.72724145833334,33.859100625,91.36987625,5.025921666666667,563.28,92821.97,4788.36
3264,3733,2013-04-28,15/9-F-12,24.0,0.0,0.0,34.32801979166667,99.809225625,34.32801979166667,88.94889729166667,5.4918997916666665,569.74,92566.05,4754.88
3265,3734,2013-04-29,15/9-F-12,24.0,0.0,0.0,34.081265,99.79385645833334,34.081265,89.96817854166666,5.2458052083333335,548.64,90409.16,4759.86
3266,3735,2013-04-30,15/9-F-12,24.0,0.0,0.0,33.78498895833334,99.7637,33.78498895833334,91.161606875,4.979311875,577.78,97032.84,4819.84
3267,3736,2013-05-01,15/9-F-12,24.0,0.0,0.0,34.127704791666666,99.75796479166667,34.127704791666666,89.54766208333334,5.327903958333334,565.69,95017.06,4801.46
3268,3737,2013-05-02,15/9-F-12,24.0,0.0,0.0,33.920559375,99.75942875,33.920559375,91.13118229166666,5.114194166666667,566.41,94346.28,4846.52
3269,3738,2013-05-03,15/9-F-12,24.0,0.0,0.0,34.18607333333333,99.77144854166667,34.18607333333333,90.08621,5.363139583333333,565.75,93613.96,4881.85
3270,3739,2013-05-04,15/9-F-12,24.0,0.0,0.0,34.272924375,99.775319375,34.272924375,89.90024270833334,5.4370925,564.59,94651.15,4786.7
3271,3740,2013-05-05,15/9-F-12,24.0,0.0,0.0,34.330396875,99.35325770833333,34.330396875,90.13592708333333,5.50810125,566.61,94880.41,4710.03
3272,3741,2013-05-06,15/9-F-12,24.0,0.0,0.0,34.35879333333333,99.27865958333334,34.35879333333333,90.23630229166666,5.548256041666667,564.4,94680.45,4761.89
3273,3742,2013-05-07,15/9-F-12,24.0,0.0,0.0,34.18739479166667,99.27823416666666,34.18739479166667,91.07704020833333,5.374924375,561.84,94396.65,4819.56
3274,3743,2013-05-08,15/9-F-12,24.0,0.0,0.0,34.304633333333335,99.27278645833333,34.304633333333335,90.762049375,5.477579791666667,558.9,94679.7,4887.2
3275,3744,2013-05-09,15/9-F-12,24.0,0.0,0.0,34.26938375,99.29870041666666,34.26938375,91.05011395833333,5.439858958333334,560.27,94617.49,4870.02
3276,3745,2013-05-10,15/9-F-12,24.0,0.0,0.0,34.19446395833333,99.30316895833333,34.19446395833333,90.86842354166667,5.352359791666666,557.64,94327.5,4865.02
3277,3746,2013-05-11,15/9-F-12,24.0,0.0,0.0,34.37250708333333,99.317490625,34.37250708333333,90.64196729166666,5.539955833333333,558.03,94530.69,4879.54
3278,3747,2013-05-12,15/9-F-12,24.0,0.0,0.0,34.192386382978725,97.27569541666666,34.192386382978725,91.23780617021276,5.343581914893617,554.03,93400.25,4881.43
3279,3748,2013-05-13,15/9-F-12,24.0,0.0,0.0,34.40247914893617,97.45862395833333,34.40247914893617,89.94970489361702,5.537843829787234,553.56,93623.79,4923.16
3280,3749,2013-05-14,15/9-F-12,14.89167,0.0,0.0,34.42974417917534,66.98926125,34.42974417917534,89.18142979493905,5.827733576825165,291.92,50172.42,2947.72
3281,3750,2013-05-15,15/9-F-12,24.0,0.0,0.0,33.586655061559505,96.86312416666667,33.586655061559505,90.19591560875513,4.662613228454172,398.18,67433.0,4171.6
3282,3751,2013-05-16,15/9-F-12,24.0,0.0,0.0,33.73641104166666,100.0,33.73641104166666,90.670754375,4.780137291666667,520.0,87690.34,4695.81
3283,3752,2013-05-17,15/9-F-12,21.16667,0.0,0.0,35.59230041110387,80.921506875,35.59230041110387,89.93837446441505,5.631870904809307,391.04,67360.86,3852.39
3284,3753,2013-05-18,15/9-F-12,24.0,0.0,0.0,33.84452041666667,99.71173125,33.84452041666667,91.66183416666667,4.496575625,521.54,89225.22,4825.0
3285,3754,2013-05-19,15/9-F-12,24.0,0.0,0.0,33.64335125,99.73792208333333,33.64335125,91.73794729166667,4.6590316666666665,530.41,90741.01,4844.88
3286,3755,2013-05-20,15/9-F-12,24.0,0.0,0.0,33.61620659574468,97.91666666666667,33.61620659574468,91.59104574468086,4.498168510638298,533.66,90510.59,5532.37
3287,3756,2013-05-21,15/9-F-12,24.0,0.0,0.0,33.647204583333334,100.0,33.647204583333334,91.39924479166666,4.591307708333333,538.24,91767.23,5860.4
3288,3757,2013-05-22,15/9-F-12,24.0,0.0,0.0,33.63592520833333,100.0,33.63592520833333,91.23077166666667,4.582309583333333,542.33,91942.61,4804.72
3289,3758,2013-05-23,15/9-F-12,24.0,0.0,0.0,34.04387625,100.0,34.04387625,90.17175520833334,4.515251458333333,533.27,90874.36,4714.28
3290,3759,2013-05-24,15/9-F-12,24.0,0.0,0.0,33.338695625,100.0,33.338695625,90.65353833333333,4.3410529166666665,531.8,90498.89,4598.31
3291,3760,2013-05-25,15/9-F-12,24.0,0.0,0.0,33.3076625,100.0,33.3076625,91.24072625,4.136543541666667,524.99,88836.93,4629.89
3292,3761,2013-05-26,15/9-F-12,24.0,0.0,0.0,33.21220958333333,100.0,33.21220958333333,91.44540708333334,4.1893725,526.08,88793.7,4678.26
3293,3762,2013-05-27,15/9-F-12,24.0,0.0,0.0,33.399370625,100.0,33.399370625,91.13260375,4.394027708333334,525.16,89356.36,4727.23
3294,3763,2013-05-28,15/9-F-12,24.0,0.0,0.0,33.657428333333336,100.0,33.657428333333336,90.79155375,4.642540833333333,525.83,89213.48,4784.68
3295,3764,2013-05-29,15/9-F-12,24.0,0.0,0.0,34.16448333333334,100.0,34.16448333333334,91.73316416666667,4.172061041666667,510.64,87591.52,4770.94
3296,3765,2013-05-30,15/9-F-12,24.0,0.0,0.0,33.475020625,100.0,33.475020625,91.97712729166666,4.421326458333334,535.0,89289.77,4900.3
3297,3766,2013-05-31,15/9-F-12,24.0,0.0,0.0,33.59867729166667,99.99933375,33.59867729166667,91.73765208333333,4.539085208333334,535.59,89691.5,4911.53
3298,3767,2013-06-01,15/9-F-12,24.0,0.0,0.0,33.711610416666666,100.0,33.711610416666666,91.320510625,4.645702916666667,536.48,90217.63,4935.8
3299,3768,2013-06-02,15/9-F-12,24.0,0.0,0.0,33.701500625,100.0,33.701500625,91.72372354166667,4.631156041666666,537.52,90445.56,4960.84
3300,3769,2013-06-03,15/9-F-12,24.0,0.0,0.0,33.73090770833333,100.0,33.73090770833333,91.85734458333333,4.660452291666667,539.19,90529.22,4857.45
3301,3770,2013-06-04,15/9-F-12,24.0,0.0,0.0,33.957995833333335,100.0,33.957995833333335,91.860864375,4.617695416666667,527.94,90325.08,4909.77
3302,3771,2013-06-05,15/9-F-12,24.0,0.0,0.0,35.01586104166667,83.8951325,35.01586104166667,91.56104416666666,5.884722708333333,486.9,88307.13,4614.69
3303,3772,2013-06-06,15/9-F-12,24.0,0.0,0.0,35.056182291666666,83.71412083333334,35.056182291666666,91.61721291666667,5.7691325,488.39,88932.19,4565.67
3304,3773,2013-06-07,15/9-F-12,24.0,0.0,0.0,33.69040666666667,99.72915916666666,33.69040666666667,91.70076229166666,4.534570625,523.27,91337.48,4758.23
3305,3774,2013-06-08,15/9-F-12,24.0,0.0,0.0,33.63568875,99.70307770833334,33.63568875,91.656021875,4.5936545833333335,516.87,90411.63,4784.43
3306,3775,2013-06-09,15/9-F-12,20.34167,0.0,0.0,34.17455834499331,85.70982042553192,34.17455834499331,91.71514564289953,5.174785246791439,401.07,70919.06,3849.62
3307,3776,2013-06-10,15/9-F-12,22.5,0.0,0.0,33.03478799552014,89.37425145833333,33.03478799552014,91.4140199487038,4.30518038500584,412.17,72032.02,4242.19
3308,3777,2013-06-11,15/9-F-12,24.0,0.0,0.0,33.445241875,99.70869979166666,33.445241875,91.66201770833334,4.666373125,494.31,85655.51,4839.05
3309,3778,2013-06-12,15/9-F-12,24.0,0.0,0.0,33.90461979166667,99.850556875,33.90461979166667,90.8304675,5.060111458333333,499.71,86358.19,4711.51
3310,3779,2013-06-13,15/9-F-12,24.0,0.0,0.0,33.70594404255319,100.0,33.70594404255319,91.56522617021277,4.895527659574468,508.22,87622.61,4710.18
3311,3780,2013-06-14,15/9-F-12,24.0,0.0,0.0,33.784771666666664,100.0,33.784771666666664,91.133676875,5.024300625,511.37,88207.82,4718.65
3312,3781,2013-06-15,15/9-F-12,24.0,0.0,0.0,33.94574375,100.0,33.94574375,91.275301875,5.080105625,511.01,87850.28,4777.46
3313,3782,2013-06-16,15/9-F-12,24.0,0.0,0.0,33.639764166666666,100.0,33.639764166666666,91.77135729166666,4.885443541666667,516.52,89145.55,4746.73
3314,3783,2013-06-17,15/9-F-12,24.0,0.0,0.0,33.69555166666667,100.0,33.69555166666667,91.927423125,4.911603333333334,526.2,89005.26,4791.85
3315,3784,2013-06-18,15/9-F-12,24.0,0.0,0.0,33.95755979166667,100.0,33.95755979166667,91.443765625,5.206557291666667,526.93,89256.43,4843.25
3316,3785,2013-06-19,15/9-F-12,24.0,0.0,0.0,33.823533125,100.0,33.823533125,91.68799979166667,5.064855,527.68,89945.77,4825.52
3317,3786,2013-06-20,15/9-F-12,24.0,0.0,0.0,33.847228125,100.0,33.847228125,91.63560333333334,5.090993125,525.85,86185.43,4867.89
3318,3787,2013-06-21,15/9-F-12,21.75833,0.0,0.0,33.57962816835207,100.0,33.57962816835207,91.9362961590986,4.879387431006883,472.67,77563.03,4370.07
3319,3790,2013-06-26,15/9-F-12,12.66667,0.0,0.0,32.30980944292383,58.77343666666667,32.30980944292383,89.10902588971688,3.419496931735018,177.64,28728.5,2179.73
3320,3792,2013-06-28,15/9-F-12,9.40833,0.0,0.0,33.18069295407368,62.414455833333335,33.18069295407368,88.55129807643864,4.29324140814576,144.51,24428.78,1920.11
3321,3793,2013-06-29,15/9-F-12,24.0,0.0,0.0,32.9956725,99.87024229166667,32.9956725,91.1237425,4.071844375,492.64,79899.44,4915.55
3322,3794,2013-06-30,15/9-F-12,24.0,0.0,0.0,33.77103270833334,99.9243,33.77103270833334,90.563209375,4.5262247916666665,494.51,83910.23,4862.83
3323,3795,2013-07-01,15/9-F-12,24.0,0.0,0.0,33.54116479166667,99.99990916666667,33.54116479166667,91.42148020833334,4.276343333333333,505.53,83756.93,4849.12
3324,3796,2013-07-02,15/9-F-12,24.0,0.0,0.0,33.56556770833333,99.98328479166666,33.56556770833333,91.11447125,4.629683541666667,518.27,83776.7,4868.85
3325,3797,2013-07-03,15/9-F-12,24.0,0.0,0.0,33.731125,100.0,33.731125,90.96971041666667,4.721448125,519.46,87111.13,4955.39
3326,3798,2013-07-04,15/9-F-12,24.0,0.0,0.0,33.709373125,100.0,33.709373125,91.03143520833333,4.7978064583333335,525.32,86973.2,5170.02
3327,3799,2013-07-05,15/9-F-12,24.0,0.0,0.0,33.618784166666664,100.0,33.618784166666664,91.12816354166667,4.619438541666667,534.95,84968.38,5396.3
3328,3800,2013-07-06,15/9-F-12,5.34167,0.0,0.0,35.92913726321544,24.923345625,35.92913726321544,90.93601260543987,6.91373953829046,37.97,6684.87,440.01
3329,3801,2013-07-07,15/9-F-12,8.49166,0.0,0.0,32.84465849447576,59.65517625,32.84465849447576,91.24211074982983,3.844854941495538,140.54,23677.32,1642.14
3330,3802,2013-07-08,15/9-F-12,24.0,0.0,0.0,33.23282041666667,100.0,33.23282041666667,91.45664104166667,4.203737291666667,511.43,82397.97,4942.39
3331,3803,2013-07-09,15/9-F-12,23.75,0.0,0.0,34.77154912631579,93.27726270833334,34.77154912631579,90.87023841052631,5.559551305263158,483.69,79134.98,4709.62
3332,3804,2013-07-10,15/9-F-12,24.0,0.0,0.0,33.46734895833333,99.93789729166667,33.46734895833333,91.67022541666667,4.41554125,520.4,85458.46,5076.64
3333,3805,2013-07-11,15/9-F-12,21.5,0.0,0.0,34.56920921071628,84.49579,34.56920921071628,90.44585865003721,5.3730577679860465,404.23,68882.53,4029.37
3334,3806,2013-07-12,15/9-F-12,24.0,0.0,0.0,33.59131395833333,99.93914104166667,33.59131395833333,91.93209166666666,4.501748958333334,523.4,85103.34,4792.74
3335,3807,2013-07-13,15/9-F-12,24.0,0.0,0.0,34.264991458333334,99.97077125,34.264991458333334,91.87786833333334,4.286932291666667,516.12,85325.61,4713.2
3336,3808,2013-07-14,15/9-F-12,24.0,0.0,0.0,34.81514416666667,99.96926125,34.81514416666667,91.426690625,4.234818541666667,517.75,85234.14,4617.23
3337,3809,2013-07-15,15/9-F-12,24.0,0.0,0.0,33.69694979166667,99.979293125,33.69694979166667,91.69405729166667,4.583922291666667,581.97,93257.25,4986.49
3338,3810,2013-07-16,15/9-F-12,24.0,0.0,0.0,33.74671083333333,99.99650291666667,33.74671083333333,91.81242270833333,4.632808125,575.33,93704.36,4876.08
3339,3811,2013-07-17,15/9-F-12,24.0,0.0,0.0,33.737205833333334,99.999445,33.737205833333334,91.738665625,4.621188541666666,572.78,93076.6,4767.79
3340,3812,2013-07-18,15/9-F-12,24.0,0.0,0.0,33.65846166666667,99.999396875,33.65846166666667,92.074964375,4.548766875,571.98,92796.84,4899.63
3341,3813,2013-07-19,15/9-F-12,24.0,0.0,0.0,33.69271270833333,99.95679791666667,33.69271270833333,91.94579625,4.5752258333333335,568.38,92087.05,5019.02
3342,3814,2013-07-20,15/9-F-12,24.0,0.0,0.0,33.678229583333334,99.98670854166667,33.678229583333334,91.96701875,4.570012916666666,569.04,92388.61,5222.66
3343,3815,2013-07-21,15/9-F-12,24.0,0.0,0.0,33.668080208333336,99.95944875,33.668080208333336,91.870514375,4.56952625,567.41,91682.35,5278.22
3344,3816,2013-07-22,15/9-F-12,2.175,0.0,0.0,35.91279931034483,10.280190208333334,35.91279931034483,91.50617528735633,6.911383678160919,31.36,6233.41,402.04
3345,3818,2013-07-24,15/9-F-12,6.5,0.0,0.0,36.575046427671445,7.80620375,36.575046427671445,80.13662715845683,7.676869181616368,5.71,887.37,63.67
3346,3819,2013-07-25,15/9-F-12,24.0,0.0,0.0,46.74634045534803,41.03795770833333,46.74634045534803,86.97235671985847,18.171866382852304,216.41,32518.39,2748.59
3347,3820,2013-07-26,15/9-F-12,24.0,0.0,0.0,52.31096708333333,35.933761875,52.31096708333333,86.754963125,23.926907083333333,217.37,32036.07,2186.81
3348,3821,2013-07-27,15/9-F-12,24.0,0.0,0.0,37.81606166666667,80.54557416666667,37.81606166666667,90.73687708333334,9.126832291666666,437.17,66391.86,4416.97
3349,3822,2013-07-28,15/9-F-12,0.84167,0.0,0.0,33.051232530326615,3.249633541666667,33.051232530326615,90.30168820262098,7.115866661874606,14.8,2381.54,214.66
3350,3823,2013-07-29,15/9-F-12,4.0,0.0,0.0,33.70153,6.775480208333334,33.70153,82.79486,4.0313,66.02,10037.75,791.57
